vf-min,gmm-log-w-mean,best_single_option_policy/episode-length-max,max-path-return,qf-std,episodes,vf-max,time-sample,bellman-error,gmm-log-sigs-mean,epoch,z-entropy,gmm-log-sigs-min,discriminator_reward-min,gmm-mus-mean,time-train,best_single_option_policy/return-average,log_p_z-max,qf-max,time-eval,policy-reg-loss,gmm-mus-min,gmm-log-sigs-max,last-path-return,discriminator_reward-max,time-total,vf-loss,best_single_option_policy/episode-length-min,gmm-mus-std,log_p_z-avg,kl-surrogate-loss,pool-size,gmm-log-w-min,gmm-mus-max,path-length,gmm-log-w-max,best_single_option_policy/return-std,best_single_option_policy/episode-length-avg,vf-std,qf-avg,log_p_z-min,log_p_z-std,discriminator_reward-avg,best_single_option_policy/return-max,best_single_option_policy/episode-length-std,discriminator_reward-std,qf-min,discriminator-loss,vf-avg,gmm-log-w-std,best_single_option_policy/return-min,gmm-log-sigs-std
393.25452,0.43407825,1000,57.72579067559702,1.8541666,4802,404.5333,0.9023267545271665,0.056150977,-0.3497621,4801,3.9120230054281455,-1.7082288,2.3183382,-0.016339626,6.3014305958058685,42.605084248489305,-3.911973,404.65457,610.6846631299704,0.00025928573,-2.1629498,0.39130783,-22.63879381513348,3.911973,339195.96732114,0.14084314,1000,0.5409812,-3.9119723,0.9897689,1000000,-1.6353889,1.6450691,1000.0,3.4045985,0.0,1000.0,1.80661,401.68,-3.911973,7.1525574e-07,3.891163,42.605084248489305,0.0,0.14820993,393.19434,0.020809447,401.37033,0.5980591,42.605084248489305,0.32141897
397.558,0.46069655,1000,57.72579067559702,1.4870995,4803,405.98526,1.1067668520845473,0.0073238714,-0.34121326,4802,3.9120230054281455,-1.4773831,3.7102492,-0.0068719126,7.561781480675563,50.81046635408439,-3.911973,405.8828,11.906675721984357,0.00025076518,-1.7917483,0.3345307,-9.861668574145984,3.911973,339216.9571385379,0.027707584,1000,0.52148217,-3.9119723,0.34765738,1000000,-1.6676902,1.7885253,1000.0,2.3455038,0.0,1000.0,1.4899932,401.68927,-3.911973,7.1525574e-07,3.9081678,50.81046635408439,0.0,0.023859782,397.72995,0.003804939,401.6549,0.5597561,50.81046635408439,0.3363226
396.05298,0.5091632,1000,57.72579067559702,1.5856177,4804,406.28528,1.1125889664981514,0.016580824,-0.36687818,4803,3.9120230054281455,-1.6714807,2.0898523,-0.009511914,7.593746938509867,49.04420949313507,-3.911973,406.19247,12.378984472947195,0.0002800895,-1.8075684,0.6633924,6.050692962037104,3.911973,339237.4286267911,0.023798987,1000,0.56116986,-3.9119723,0.24662016,1000000,-2.4014685,4.062144,1000.0,3.5500782,0.0,1000.0,1.560556,401.6795,-3.911973,7.1525574e-07,3.8828936,49.04420949313507,0.0,0.19308844,395.45206,0.029079113,401.66284,0.6235019,49.04420949313507,0.33253172
396.39417,0.4572815,1000,57.72579067559702,1.5614754,4805,405.1574,1.0962844868190587,0.0152958715,-0.3438626,4804,3.9120230054281455,-1.5980867,3.6356556,-0.036628418,7.470299537526444,51.02280603358033,-3.911973,404.89615,11.82105060806498,0.00024114673,-1.7701055,0.5060355,24.969027792676798,3.911973,339258.06966624106,0.06941041,1000,0.5102721,-3.9119723,-0.6451757,1000000,-1.4468895,1.8136752,1000.0,2.6447735,0.0,1000.0,1.4646465,401.68958,-3.911973,7.1525574e-07,3.908208,51.02280603358033,0.0,0.02673226,395.25092,0.0037646662,402.08954,0.5992016,51.02280603358033,0.31989497
397.55243,0.41511548,1000,57.72579067559702,1.3732119,4806,404.11847,1.1220750461798161,0.026279368,-0.32711446,4805,3.9120230054281455,-1.1106864,2.8952084,-0.015970152,7.657239639898762,34.4892389264336,-3.911973,403.84525,12.116712396033108,0.0002074764,-1.5978847,0.35202664,0.3052735213041646,3.911973,339278.620186717,0.05852506,1000,0.46080527,-3.9119723,-0.39428335,1000000,-1.4021575,1.6649356,1000.0,2.3165085,0.0,1000.0,1.3408766,401.7157,-3.911973,7.1525574e-07,3.9037476,34.4892389264336,0.0,0.08951925,396.89752,0.008224952,402.01685,0.5680922,34.4892389264336,0.30879185
395.18423,0.4574048,1000,57.72579067559702,1.4822055,4807,405.8662,1.0182207147590816,0.046457447,-0.34784484,4806,3.9120230054281455,-1.4134338,-0.7264304,0.008562551,7.148301357170567,51.187407072399395,-3.911973,405.54843,11.804928422905505,0.00027240376,-3.6162333,0.5664513,5.02056848938115,3.911973,339298.68392545544,0.023058865,1000,0.56912214,-3.9119723,-0.1843584,1000000,-2.0533743,2.402431,1000.0,2.7380762,0.0,1000.0,1.4537919,401.7697,-3.911973,7.1525574e-07,3.862476,51.187407072399395,0.0,0.4146151,394.2424,0.049496494,401.966,0.6497758,51.187407072399395,0.3159716
383.97147,0.443259,1000,57.72579067559702,2.2312763,4808,405.067,1.1234723119996488,0.021171423,-0.3287347,4807,3.9120230054281455,-1.2880926,-1.6407537,-0.027151652,7.56205370882526,51.90787223834478,-3.911973,404.98972,11.96132566104643,0.0002511936,-2.510202,0.4975439,-2.7492851779860343,3.911973,339319.4476559949,0.015428282,1000,0.5420559,-3.9119723,0.14963785,1000000,-1.4538699,2.5848548,1000.0,3.356043,0.0,1000.0,2.248233,401.73694,-3.911973,7.1525574e-07,3.8458724,51.90787223834478,0.0,0.5314874,383.72745,0.06610026,401.78265,0.61247253,51.90787223834478,0.3158463
388.60004,0.44143295,1000,57.72579067559702,1.8790054,4809,404.72165,1.1297919279895723,0.036813952,-0.3528184,4808,3.9120230054281455,-1.2966592,2.7228813,-0.021769222,7.6221293995622545,40.321367270555726,-3.911973,404.68298,12.128610835876316,0.0002655457,-1.9144518,0.3108207,4.9353285063737715,3.911973,339340.49457071256,0.035912298,1000,0.5517786,-3.9119723,-0.39061815,1000000,-1.55731,4.3779683,1000.0,3.9261692,0.0,1000.0,1.9338503,401.4549,-3.911973,7.1525574e-07,3.8970816,40.321367270555726,0.0,0.11610282,388.77307,0.014890989,401.7519,0.63731366,40.321367270555726,0.31886843
384.84384,0.49826938,1000,57.72579067559702,2.0646958,4810,404.59055,1.1183887945953757,0.033911165,-0.3657786,4809,3.9120230054281455,-1.6261878,-0.5066185,-0.0029031318,7.560415334068239,48.76836079935,-3.911973,403.9855,12.347137043019757,0.00027252416,-2.069373,0.6525284,21.194509595439182,3.911973,339360.73278716346,0.10354182,1000,0.5547592,-3.9119723,-0.954488,1000000,-3.1677558,3.244651,1000.0,4.2303705,0.0,1000.0,2.097073,401.36853,-3.911973,7.1525574e-07,3.876451,48.76836079935,0.0,0.38903937,384.38873,0.035521463,401.88852,0.6481341,48.76836079935,0.32169557
393.0529,0.43130487,1000,57.72579067559702,1.8437539,4811,405.20444,1.085010931128636,0.014333293,-0.35802662,4810,3.9120230054281455,-1.387641,2.5684943,0.020906456,7.447918668854982,38.93715924536778,-3.911973,404.91577,11.590020436095074,0.0002815219,-2.8435678,0.4550438,8.915476681611201,3.911973,339968.328883664,0.03534948,1000,0.5731996,-3.9119723,-0.17334753,1000000,-2.8875463,2.294982,1000.0,4.67574,0.0,1000.0,1.7973425,401.57654,-3.911973,7.1525574e-07,3.8993394,38.93715924536778,0.0,0.119203486,391.479,0.012633403,401.75455,0.63535756,38.93715924536778,0.32537022
390.946,0.4607078,1000,57.72579067559702,1.7224424,4812,404.97623,1.0135260792449117,0.013731349,-0.34001324,4811,3.9120230054281455,-2.1624203,1.8878822,-0.0124967545,6.9501229343004525,39.522169124887036,-3.911973,405.03668,599.0954076230992,0.00024260569,-2.1584897,0.35750407,13.0207061179455,3.911973,339988.11561554624,0.022935592,1000,0.51090866,-3.9119723,0.30126625,1000000,-1.9019032,1.673389,1000.0,2.5247018,0.0,1000.0,1.697979,401.7068,-3.911973,7.1525574e-07,3.8882759,39.522169124887036,0.0,0.19198823,390.998,0.023696851,401.684,0.548432,39.522169124887036,0.32926965
375.9353,0.4783739,1000,57.72579067559702,2.8461132,4813,404.9188,1.155107815982774,0.022494044,-0.37012202,4812,3.9120230054281455,-1.625481,1.2515028,-0.04166379,7.650721131358296,44.825508115273664,-3.911973,404.2291,11.84577925503254,0.00028652218,-2.7064667,0.43587813,-4.3073545414412475,3.911973,340009.11002932326,0.06304817,1000,0.5698396,-3.9119723,-0.644924,1000000,-1.8160214,1.4998028,1000.0,3.915336,0.0,1000.0,2.7940924,401.33102,-3.911973,7.1525574e-07,3.8615248,44.825508115273664,0.0,0.33903673,374.61502,0.050447967,401.7191,0.65384287,44.825508115273664,0.33106044
390.09665,0.46590286,1000,57.72579067559702,1.8174255,4814,404.95834,1.0550553677603602,0.11353111,-0.35800058,4813,3.9120230054281455,-1.5319662,-0.6705251,0.018834416,7.380131476325914,48.75860706061555,-3.911973,404.19467,12.238983927993104,0.0002875775,-2.8740976,0.31262147,-13.237031575120142,3.911973,340029.5247321343,0.07673962,1000,0.5849453,-3.9119723,-0.5143903,1000000,-2.557249,2.0096238,1000.0,4.109554,0.0,1000.0,1.7889957,401.61325,-3.911973,7.1525574e-07,3.841331,48.75860706061555,0.0,0.5142258,389.70023,0.070641845,401.95276,0.6604818,48.75860706061555,0.32322574
386.9016,0.4474908,1000,57.72579067559702,2.2347956,4815,403.8173,1.0785654056817293,0.040692642,-0.3671732,4814,3.9120230054281455,-1.6822214,-1.0529213,0.0007371716,7.353195607895032,49.85304929329214,-3.911973,404.33453,12.021728107938543,0.00030136533,-2.9512708,0.9180729,23.92279963760176,3.911973,340049.80055991816,0.052190714,1000,0.6004217,-3.9119723,-0.2135913,1000000,-2.7229118,2.5155773,1000.0,3.184979,0.0,1000.0,2.2531874,401.55627,-3.911973,7.1525574e-07,3.851183,49.85304929329214,0.0,0.490444,386.67758,0.060789786,401.71927,0.6519013,49.85304929329214,0.327731
391.49576,0.4618041,1000,57.72579067559702,1.7568974,4816,404.11523,1.081442520255223,0.089741394,-0.36295143,4815,3.9120230054281455,-1.5058684,-0.93997574,0.029375445,7.417266653617844,47.372254905289395,-3.911973,403.998,11.887532876105979,0.0002660284,-1.633673,0.4569612,-16.537952711447378,3.911973,340070.54619039106,0.017536,1000,0.54329824,-3.9119723,0.0449415,1000000,-3.752595,3.1744182,1000.0,2.6315084,0.0,1000.0,1.761141,401.4849,-3.911973,7.1525574e-07,3.8625884,47.372254905289395,0.0,0.4335819,390.77924,0.049384367,401.56958,0.62965107,47.372254905289395,0.3229351
394.27762,0.48821,1000,57.72579067559702,1.663137,4817,404.88718,1.0100881138350815,0.013329893,-0.35611862,4816,3.9120230054281455,-1.5972962,2.3469083,0.056211594,7.024251166265458,47.16365085528656,-3.911973,404.89734,12.290933643933386,0.00028403368,-2.5607753,0.37764725,9.6970022396498,3.911973,340090.38405809505,0.016645968,1000,0.57557344,-3.9119723,0.09699349,1000000,-3.5565057,3.0216882,1000.0,2.3338819,0.0,1000.0,1.6629949,401.67636,-3.911973,7.1525574e-07,3.8989892,47.16365085528656,0.0,0.13778251,394.91705,0.012983683,401.75546,0.6341925,47.16365085528656,0.32680613
397.40045,0.4839776,1000,57.72579067559702,1.4129341,4818,406.1557,1.0314776410814375,0.005415261,-0.34780717,4817,3.9120230054281455,-1.2791061,3.3859267,0.039931882,7.217996274121106,48.82024211032641,-3.911973,405.61096,11.837454665917903,0.00026852996,-2.908633,0.37451768,-14.343220725163295,3.911973,340110.288380801,0.020018782,1000,0.56015295,-3.9119723,-0.14803544,1000000,-1.2725389,2.179038,1000.0,2.1754818,0.0,1000.0,1.4507761,401.9814,-3.911973,7.1525574e-07,3.9073868,48.82024211032641,0.0,0.046370197,397.75653,0.0045859236,402.15826,0.551307,48.82024211032641,0.31737077
397.88565,0.4404006,1000,57.72579067559702,1.4883171,4819,406.61942,1.1075811223126948,0.15005122,-0.35123414,4818,3.9120230054281455,-1.4163679,-1.9186292,-0.018861832,7.570510368794203,36.85552500818014,-3.911973,406.7033,11.676782109076157,0.00023944737,-2.9809546,0.4255011,11.36466711115456,3.911973,340130.55977698695,0.025292516,1000,0.5047059,-3.9119723,0.1346915,1000000,-1.2535268,1.863298,1000.0,2.6825862,0.0,1000.0,1.4772274,401.81354,-3.911973,7.1525574e-07,3.865841,36.85552500818014,0.0,0.5132991,398.003,0.046131857,401.85272,0.57660496,36.85552500818014,0.31693116
390.05533,0.5003111,1000,57.72579067559702,2.2834117,4820,404.6993,1.1165005986113101,0.0992438,-0.37934506,4819,3.9120230054281455,-1.8595963,-2.357502,-0.028995551,7.546132838120684,35.43301069524013,-3.911973,404.95062,11.626128430943936,0.00029804412,-2.7232451,0.39075378,-2.0282188509690107,3.911973,340151.28722443874,0.02489648,1000,0.580552,-3.9119723,0.054777876,1000000,-3.4688807,2.3108602,1000.0,2.5405376,0.0,1000.0,2.1551764,401.34753,-3.911973,7.1525574e-07,3.8320918,35.43301069524013,0.0,0.59353334,387.6614,0.07988082,401.45547,0.6603517,35.43301069524013,0.33808902
395.91272,0.47113448,1000,57.72579067559702,1.5741763,4821,404.9358,1.1445553642697632,0.012574029,-0.35770696,4820,3.9120230054281455,-1.7279195,2.3477955,0.05125821,7.72091373312287,51.20663623447367,-3.911973,404.7348,12.123042947147042,0.0002600838,-2.2415838,0.42818505,25.748349969358504,3.911973,340742.274847626,0.01482104,1000,0.5316632,-3.9119723,-0.23179847,1000000,-1.701091,2.42438,1000.0,1.9795538,0.0,1000.0,1.5934049,401.62408,-3.911973,7.1525574e-07,3.8893714,51.20663623447367,0.0,0.17013101,395.58096,0.022601428,401.84875,0.55690426,51.20663623447367,0.32698655
398.4682,0.4335374,1000,57.72579067559702,1.3578205,4822,405.27332,0.9196937477681786,0.008191695,-0.31625035,4821,3.9120230054281455,-1.1363087,3.8499649,0.046637744,6.485914380289614,31.250130464944405,-3.911973,404.8345,582.1621715200599,0.00021681716,-1.7269729,0.327514,-14.345342711004848,3.911973,340761.5376532278,0.024827667,1000,0.48695993,-3.9119723,-0.08193879,1000000,-1.470176,2.5344799,1000.0,2.0906076,0.0,1000.0,1.3499869,401.9775,-3.911973,7.1525574e-07,3.9109197,31.250130464944405,0.0,0.0068724547,398.23953,0.0010530725,402.13153,0.50247073,31.250130464944405,0.30710724
397.6125,0.41848433,1000,57.72579067559702,1.394964,4823,405.61542,0.8745160978287458,0.021901278,-0.33981115,4822,3.9120230054281455,-1.3934845,0.5755892,0.030614236,6.228642305592075,45.16351869908389,-3.911973,405.85056,11.907542713917792,0.0002312038,-2.0358796,0.39513955,-1.188454644928486,3.911973,340780.05251935637,0.016045164,1000,0.49653888,-3.9119723,-0.039190367,1000000,-1.9200567,2.206852,1000.0,2.8729756,0.0,1000.0,1.3626158,401.85297,-3.911973,7.1525574e-07,3.884098,45.16351869908389,0.0,0.29387036,397.5199,0.02787449,401.99805,0.5142466,45.16351869908389,0.31535357
386.46857,0.45200717,1000,57.72579067559702,2.087237,4824,404.28354,1.0045972135849297,0.10642007,-0.35345381,4823,3.9120230054281455,-1.7337611,-1.4262209,0.011121436,6.908201192971319,43.26214448830094,-3.911973,404.4489,11.440461211837828,0.00026035204,-2.5170393,0.90107214,13.38885387092014,3.911973,340799.8286219258,0.01794794,1000,0.53051883,-3.9119723,0.27620375,1000000,-3.3523128,3.1482086,1000.0,5.167424,0.0,1000.0,2.1110268,401.7774,-3.911973,7.1525574e-07,3.8614082,43.26214448830094,0.0,0.47780165,386.86716,0.0505647,401.78476,0.62832075,43.26214448830094,0.3379355
394.745,0.44989747,1000,57.72579067559702,1.5804784,4825,404.42746,1.0075706199277192,0.034787312,-0.35882205,4824,3.9120230054281455,-1.2826871,1.6487508,0.0037557809,6.908171109855175,45.88116145610478,-3.911973,404.78546,11.904459451092407,0.00024793483,-1.6024078,0.37494045,-18.800162483126947,3.911973,340819.4793485608,0.033761494,1000,0.5146073,-3.9119723,0.37890655,1000000,-1.458996,1.4562819,1000.0,2.1880846,0.0,1000.0,1.6303883,401.76468,-3.911973,7.1525574e-07,3.8743057,45.88116145610478,0.0,0.26487926,395.11438,0.03766677,401.70682,0.54160386,45.88116145610478,0.31981483
384.0909,0.47729927,1000,57.72579067559702,2.4038196,4826,406.161,1.0486723594367504,0.03139162,-0.36151737,4825,3.9120230054281455,-1.847588,-0.03408861,-0.083413646,7.102418233640492,48.00350862614796,-3.911973,405.88113,11.759941074997187,0.00028140412,-2.728722,0.39579183,26.259497365393287,3.911973,340839.0479063876,0.06968139,1000,0.56159693,-3.9119723,-0.26704988,1000000,-1.9495475,2.2002468,1000.0,4.257779,0.0,1000.0,2.4833221,401.57736,-3.911973,7.1525574e-07,3.8459234,48.00350862614796,0.0,0.4163717,383.3714,0.06604927,401.81082,0.64841586,48.00350862614796,0.33130717
394.51572,0.4115104,1000,57.72579067559702,1.5235469,4827,404.5727,0.9166424146387726,0.016753234,-0.3632837,4826,3.9120230054281455,-1.4022124,3.758614,0.032618,6.381955665303394,40.966961853363706,-3.911973,404.8871,11.44793639704585,0.00025351203,-1.8216716,0.47782895,-12.405390530758687,3.911973,340857.9961692167,0.067045026,1000,0.5236147,-3.9119723,0.58472216,1000000,-1.5158367,2.0766532,1000.0,2.4169343,0.0,1000.0,1.587507,401.82153,-3.911973,7.1525574e-07,3.9085495,40.966961853363706,0.0,0.019523026,395.71237,0.0034232484,401.6623,0.5411539,40.966961853363706,0.31593138
391.31744,0.4340247,1000,57.72579067559702,1.8436002,4828,404.23557,0.9509996550623327,0.033279374,-0.35028726,4827,3.9120230054281455,-1.266241,2.0801234,0.010704142,6.581570025067776,45.08650075357471,-3.911973,404.31168,11.687843195162714,0.00024375579,-1.8731749,0.52380866,27.99654892591368,3.911973,340876.7915904338,0.022113008,1000,0.5141844,-3.9119723,-0.021700809,1000000,-2.4663727,2.4177501,1000.0,2.9866536,0.0,1000.0,1.8505255,401.68427,-3.911973,7.1525574e-07,3.8774235,45.08650075357471,0.0,0.22307774,391.01108,0.034549214,401.81256,0.5918469,45.08650075357471,0.3167177
391.78256,0.5142453,1000,57.72579067559702,2.0001578,4829,405.77222,1.015582861378789,0.014775656,-0.3285095,4828,3.9120230054281455,-1.2175102,3.2966447,0.014853805,6.947347735520452,45.95907093002143,-3.911973,405.9919,11.286684069084004,0.00027741917,-3.064357,2.0,25.675289365356623,3.911973,340896.6745257778,0.020575251,1000,0.57399917,-3.9119723,-0.017262032,1000000,-1.6320741,2.52008,1000.0,10.952082,0.0,1000.0,1.907365,401.77316,-3.911973,7.1525574e-07,3.896992,45.95907093002143,0.0,0.08036442,391.68048,0.014980958,401.90802,0.75294757,45.95907093002143,0.34238008
388.04886,0.45571762,1000,57.72579067559702,1.8306524,4830,404.59555,0.9233023300766945,0.01849055,-0.3382837,4829,3.9120230054281455,-1.5112875,3.701023,0.042522028,6.480072161881253,50.69270295637045,-3.911973,404.34402,11.961473895935342,0.000263637,-2.657181,0.43452612,-5.000091092803959,3.911973,340915.5555775848,0.07426377,1000,0.5573789,-3.9119723,-0.18848553,1000000,-2.7241743,2.458008,1000.0,2.6130362,0.0,1000.0,1.8637226,401.8074,-3.911973,7.1525574e-07,3.9092007,50.69270295637045,0.0,0.019486463,388.1042,0.0027719731,402.039,0.5751586,50.69270295637045,0.31679454
398.80505,0.41638458,1000,57.72579067559702,1.2557052,4831,404.6166,1.018841066164896,0.011386052,-0.34013975,4830,3.9120230054281455,-1.3258796,3.021325,0.04484736,6.996817857492715,48.182371163599676,-3.911973,404.8853,11.502698611933738,0.00025653274,-2.1028926,0.35430893,-10.724138248836153,3.911973,341486.2542514575,0.024541875,1000,0.54268837,-3.9119723,0.2585566,1000000,-1.7839739,1.892844,1000.0,3.0118594,0.0,1000.0,1.2706028,401.94113,-3.911973,7.1525574e-07,3.902269,48.182371163599676,0.0,0.07997735,398.887,0.009703767,401.93103,0.56665224,48.182371163599676,0.31756663
391.44775,0.48429278,1000,57.72579067559702,1.8964028,4832,404.2813,0.9780842019245028,0.057292476,-0.3536889,4831,3.9120230054281455,-1.5379255,0.9760015,-0.02989882,6.703905181959271,47.1209696719551,-3.911973,404.48065,562.7137916889042,0.0002630816,-2.4418266,0.5070843,28.465811473956926,3.911973,341505.7549951114,0.093036175,1000,0.5390578,-3.9119723,-0.331021,1000000,-2.0699072,1.8017539,1000.0,3.9023602,0.0,1000.0,1.8192992,401.32263,-3.911973,7.1525574e-07,3.8833709,47.1209696719551,0.0,0.25980294,391.4479,0.0286018,401.56845,0.69732356,47.1209696719551,0.33104387
389.398,0.4790187,1000,57.72579067559702,1.9687686,4833,404.84735,0.9040223711635917,0.053608403,-0.35691592,4832,3.9120230054281455,-1.4481853,3.8174767,-0.041842457,6.428126826416701,38.42471747079861,-3.911973,404.42612,11.857154525117949,0.00027982396,-1.8501347,0.43754065,6.204592838542771,3.911973,341524.5496548244,0.25045103,1000,0.56218034,-3.9119723,0.15629989,1000000,-1.7888088,2.3357513,1000.0,2.431267,0.0,1000.0,1.986061,401.62457,-3.911973,7.1525574e-07,3.9097614,38.42471747079861,0.0,0.011384317,387.98285,0.002211458,401.64923,0.627246,38.42471747079861,0.33832136
390.85706,0.4338379,1000,57.72579067559702,1.7229322,4834,404.32416,0.9038823894225061,0.016280387,-0.3475008,4833,3.9120230054281455,-1.5744982,3.5568085,-0.02566357,6.365060813259333,44.80989311954334,-3.911973,404.21503,11.517553454032168,0.00025498282,-3.1272688,0.52368504,-9.019225772500134,3.911973,341543.65193394106,0.0145758195,1000,0.52681106,-3.9119723,-0.14010298,1000000,-1.9870071,1.7585115,1000.0,2.5285487,0.0,1000.0,1.8142395,401.56412,-3.911973,7.1525574e-07,3.9088082,44.80989311954334,0.0,0.031307198,391.7814,0.0031645014,401.7674,0.5513112,44.80989311954334,0.33319703
394.04047,0.4606461,1000,57.72579067559702,1.5184175,4835,404.7127,0.8496224905829877,0.105292544,-0.36214787,4834,3.9120230054281455,-1.4919367,-1.0314183,0.03545776,6.136016306467354,32.98853376516757,-3.911973,404.48553,11.890470628859475,0.00025312044,-1.9729813,0.362399,14.183459805610514,3.911973,341561.9507572027,0.022582037,1000,0.5255052,-3.9119723,-0.1146163,1000000,-1.4774609,2.046449,1000.0,2.4762056,0.0,1000.0,1.4426513,401.5943,-3.911973,7.1525574e-07,3.8444338,32.98853376516757,0.0,0.5034005,393.94775,0.06753905,401.76556,0.5635682,32.98853376516757,0.3125329
397.59207,0.4432492,1000,57.72579067559702,1.3680214,4836,405.91528,0.8358449114020914,0.0063518705,-0.35095817,4835,3.9120230054281455,-1.4595919,3.8910077,0.05125565,5.988333367044106,50.27132155032838,-3.911973,405.8892,11.34235719894059,0.00024737138,-1.6509863,0.55306673,-3.380692627734913,3.911973,341580.3513763356,0.021057878,1000,0.5180236,-3.9119723,0.008981481,1000000,-2.1547031,1.8071253,1000.0,2.1230133,0.0,1000.0,1.388835,401.90546,-3.911973,7.1525574e-07,3.9116879,50.27132155032838,0.0,0.0019322223,397.51102,0.0002847052,401.99814,0.5844843,50.27132155032838,0.31716812
395.84915,0.43447196,1000,57.72579067559702,1.5124884,4837,405.16977,0.8699479405768216,0.026105236,-0.35314175,4836,3.9120230054281455,-1.069189,2.0914497,-0.030962579,6.118506930535659,49.681266386192945,-3.911973,405.09006,11.62022766796872,0.00023226326,-1.9672573,0.4149082,23.96780414151207,3.911973,341598.9097600586,0.10456908,1000,0.48623803,-3.9119723,-0.400239,1000000,-1.9203774,1.5098372,1000.0,2.477816,0.0,1000.0,1.4959588,401.77063,-3.911973,7.1525574e-07,3.8959088,49.681266386192945,0.0,0.16040674,395.88278,0.016063992,402.1118,0.53455013,49.681266386192945,0.32004887
388.74518,0.5325153,1000,57.72579067559702,1.9836615,4838,406.43475,0.9863668158650398,0.011658426,-0.36787602,4837,3.9120230054281455,-1.5333232,0.8874097,0.018356752,6.787989559117705,51.31411158348668,-3.911973,406.1785,11.605041526956484,0.00028435653,-2.884177,0.6267505,-17.49667862123929,3.911973,341618.2754939452,0.021815244,1000,0.5689858,-3.9119723,-0.050320476,1000000,-1.4397596,2.488881,1000.0,3.725102,0.0,1000.0,1.969072,401.52283,-3.911973,7.1525574e-07,3.8785717,51.31411158348668,0.0,0.2707877,388.441,0.033400856,401.63983,0.6129558,51.31411158348668,0.33060312
395.99298,0.4872217,1000,57.72579067559702,1.738737,4839,405.06537,1.0012589998077601,0.030865407,-0.35509044,4838,3.9120230054281455,-1.3129754,3.8621945,-0.03830884,6.917889208998531,49.77577936857819,-3.911973,405.28082,11.623960147844627,0.0002632844,-1.8247476,0.6976578,10.294490468602593,3.911973,341637.9192353138,0.06119004,1000,0.5419166,-3.9119723,-0.46436885,1000000,-1.8381685,1.974822,1000.0,2.7262485,0.0,1000.0,1.6240464,401.5468,-3.911973,7.1525574e-07,3.911297,49.77577936857819,0.0,0.004725077,395.02484,0.00067571586,401.8819,0.6130338,49.77577936857819,0.32455868
392.23337,0.4588322,1000,57.72579067559702,1.7298962,4840,404.25208,0.9860028154216707,0.013693542,-0.36454862,4839,3.9120230054281455,-1.7046503,3.3423748,-0.011961196,6.742762323003262,49.313568043444896,-3.911973,404.05252,11.764585075899959,0.00026303213,-2.3074393,0.3152023,-7.8867349591901,3.911973,341657.1152587121,0.04924462,1000,0.5287619,-3.9119723,0.17796385,1000000,-1.701317,1.9273273,1000.0,2.6330142,0.0,1000.0,1.7214589,401.59967,-3.911973,7.1525574e-07,3.905733,49.313568043444896,0.0,0.050988656,390.90176,0.0062396727,401.6078,0.5432208,49.313568043444896,0.33680308
382.52512,0.45539317,1000,57.72579067559702,2.6851544,4841,404.87994,0.9211173537187278,0.01376051,-0.3841226,4840,3.9120230054281455,-1.7250416,-0.5387678,-0.03464935,6.525566689437255,36.22550152583402,-3.911973,404.80994,11.50121983489953,0.00031992779,-2.8469324,0.42828786,10.470278435606502,3.911973,342228.8081772693,0.035790727,1000,0.6113029,-3.9119723,-0.05539664,1000000,-2.2443051,3.017096,1000.0,2.9059355,0.0,1000.0,2.5991738,401.42282,-3.911973,7.1525574e-07,3.8380284,36.22550152583402,0.0,0.46867195,381.68488,0.07394405,401.5913,0.62403667,36.22550152583402,0.3426567
394.7443,0.44606367,1000,57.72579067559702,1.4191235,4842,404.0697,0.982384019298479,0.028141886,-0.36064628,4841,3.9120230054281455,-1.9677836,2.3891032,-0.01709757,6.625869100680575,40.353423839486695,-3.911973,404.20734,564.2796900270041,0.00027643942,-2.930159,0.6961781,-11.61508497958307,3.911973,342247.9735472929,0.053749546,1000,0.5556971,-3.9119723,0.15386897,1000000,-2.45195,1.8091218,1000.0,2.203059,0.0,1000.0,1.4174509,401.71146,-3.911973,7.1525574e-07,3.885425,40.353423839486695,0.0,0.17790702,395.01923,0.026547518,401.76736,0.6117867,40.353423839486695,0.33722615
391.8538,0.4622659,1000,57.72579067559702,1.777452,4843,404.7112,0.8899769713170826,0.024461288,-0.3624875,4842,3.9120230054281455,-1.5381602,3.5334299,-0.035047717,6.189011788927019,44.31700786379036,-3.911973,404.45563,11.589808156015351,0.0002578937,-2.9396067,0.4804292,-9.291608393543514,3.911973,342266.89111298556,0.11096051,1000,0.5230843,-3.9119723,-0.9123111,1000000,-3.2886243,1.6917688,1000.0,2.6367502,0.0,1000.0,1.8245391,401.50766,-3.911973,7.1525574e-07,3.9080062,44.31700786379036,0.0,0.03393676,391.49307,0.0039663864,402.02277,0.6136939,44.31700786379036,0.3309753
